Date,Open,High,Low,Close,Adj Close,Volume
2020-07-29,258.399994,260.660004,257.910004,259.769989,255.422516,27556900
2020-07-30,257.73999,261.709991,256.549988,261.130005,256.759857,41774500
2020-07-31,265.910004,265.950012,260.850006,265.790009,261.341827,53686300
2020-08-03,268,270.149994,267.869995,269.380005,264.871796,32081600
2020-08-04,268.859985,270.480011,268.089996,270.380005,265.855011,24911300
2020-08-05,270.880005,271.519989,269.959991,271.049988,266.513794,21612100
2020-08-06,270.850006,274.980011,270.190002,274.640015,270.043671,28048200
2020-08-07,274.079987,274.880005,269.25,271.470001,266.926788,44969400
2020-08-10,271.769989,271.980011,266.670013,270.309998,265.786224,35088400
2020-08-11,269.109985,270.440002,264.630005,265.190002,260.751923,43104300
2020-08-12,267.420013,272.839996,267.369995,271.859985,267.310242,38773400
2020-08-13,272.660004,274.829987,271.51001,272.480011,267.919861,31895700
2020-08-14,273.119995,273.399994,270.720001,272.160004,267.605194,30799500
2020-08-17,273.929993,275.839996,272.200012,275.320007,270.712311,24803000
2020-08-18,276.420013,278.459991,274.910004,277.970001,273.317993,23529500
2020-08-19,277.929993,279.019989,275.570007,276.100006,271.479309,31999400
2020-08-20,275.279999,280.429993,274.859985,279.929993,275.245239,27723400
2020-08-21,280.130005,282.339996,279.459991,281.869995,277.15274,34748900
2020-08-24,285.25,286,281.269989,283.630005,278.88327,36418500
2020-08-25,282.829987,286.059998,282.369995,285.859985,281.075928,34866600
2020-08-26,287.149994,292.220001,285.829987,291.959991,287.073853,42216700
2020-08-27,292.970001,293.850006,288.709991,291.049988,286.179108,49482700
2020-08-28,292.329987,293.179993,290.929993,292.529999,287.634308,28021000
2020-08-31,293.070007,296.75,292.619995,294.880005,289.944946,36321000
2020-09-01,297.619995,300.040009,295.790009,299.920013,294.900604,36216200
2020-09-02,303.279999,303.5,296.890015,302.76001,297.693085,50836800
2020-09-03,298.100006,298.619995,284.410004,287.410004,282.600037,110083300
2020-09-04,285.559998,288.929993,271.799988,283.579987,278.834076,123959000
2020-09-08,272.220001,278.220001,269.660004,269.950012,265.43222,99568600
2020-09-09,275.640015,280.049988,273,277.880005,273.229492,64837900
2020-09-10,280.940002,282.200012,270.559998,272.339996,267.782227,69667500
2020-09-11,274.149994,275.220001,266.899994,270.450012,265.923828,71809000
2020-09-14,274.359985,277.220001,272.959991,275.160004,270.555054,38525200
2020-09-15,279.029999,280.450012,275.130005,279.059998,274.38974,41849900
2020-09-16,279.880005,280.359985,274.25,274.609985,270.014221,42321000
2020-09-17,267.549988,274.399994,266.679993,270.320007,265.79599,81570800
2020-09-18,271.790009,272.089996,262.630005,266.869995,262.403778,86251100
2020-09-21,262.470001,267.649994,260.109985,267.51001,263.03302,57168600
2020-09-22,269.98999,273.079987,266.540009,272.480011,267.919861,41128900
2020-09-23,272.149994,272.339996,263.25,264.160004,259.739166,48837300
2020-09-24,261.390015,268.700012,261.220001,265.390015,260.948517,70631700
2020-09-25,265.910004,272.399994,264.299988,271.559998,267.015289,55242400
2020-09-28,276.579987,277.200012,271.670013,277.200012,272.560883,58438300
2020-09-29,276.619995,277.709991,275.369995,275.950012,271.331818,27050000
2020-09-30,276.149994,281.089996,275.869995,277.839996,273.190125,49380800
2020-10-01,281.790009,282.880005,279.839996,282.25,277.526367,50020200
2020-10-02,276.019989,282.23999,273.440002,274.309998,269.719299,75497400
2020-10-05,276.339996,280.48999,276.230011,280.160004,275.471313,28184600
2020-10-06,279.450012,281.190002,274.25,275.160004,270.555054,49704200
2020-10-07,277.890015,280.73999,277.279999,279.920013,275.235352,27539700
2020-10-08,282.399994,282.470001,280.309998,281.410004,276.700439,25443300
2020-10-09,283.109985,285.790009,282.709991,285.709991,280.928467,30201100
2020-10-12,290.549988,297.459991,289.470001,294.529999,289.600861,79370700
2020-10-13,296.390015,297.049988,293.109985,294.519989,289.590973,64240000
2020-10-14,295.350006,296.350006,290.26001,292.059998,287.17218,36949100
2020-10-15,287.200012,290.709991,286.540009,290.100006,285.244995,42514200
2020-10-16,291.799988,293.269989,288.149994,288.51001,283.681549,40570700
2020-10-19,290.48999,291.480011,282.790009,283.799988,279.050446,36756800
2020-10-20,284.559998,287.619995,282.950012,284.410004,279.650238,32195400
2020-10-21,284.670013,287.320007,283.690002,284.190002,279.433868,29306100
2020-10-22,285.049988,285.980011,280.820007,284.179993,279.424072,32196200
2020-10-23,284.769989,284.910004,281.779999,284.73999,279.974701,24658500
2020-10-26,282.380005,285.299988,276.76001,280.470001,275.776184,38421100
2020-10-27,281.5,283.51001,280.200012,282.660004,277.929535,30559100
2020-10-28,278.01001,278.640015,271.380005,271.640015,267.093994,53413500
2020-10-29,273,279.48999,272.519989,276.390015,271.764465,43246300
2020-10-30,274.339996,275.23999,267.070007,269.380005,264.871796,65838300
2020-11-02,271.850006,273.519989,266.970001,269.980011,265.4617,39987400
2020-11-03,271.959991,276.820007,270.839996,274.649994,270.053589,43604100
2020-11-04,283.589996,288.769989,281.869995,286.910004,282.108398,75728200
2020-11-05,293.529999,295.390015,292,294.390015,289.463226,52054200
2020-11-06,293.709991,295.359985,289.829987,294.609985,289.679504,40959800
2020-11-09,297.649994,299.140015,288.119995,288.589996,283.760223,86537100
2020-11-10,285.170013,286.660004,280.619995,283.420013,278.676727,69024900
2020-11-11,286.029999,290.25,283.380005,289.76001,284.910675,36102900
2020-11-12,290.76001,292.070007,287.25,288.399994,283.573456,34414600
2020-11-13,290.170013,291.570007,287.869995,290.929993,286.061096,24806900
2020-11-16,290.619995,293.51001,289.98999,293.200012,288.293152,30168400
2020-11-17,293.399994,293.73999,291.609985,292.269989,287.378632,21843500
2020-11-18,291.700012,293.369995,290.019989,290.109985,285.254761,28069600
2020-11-19,289.540009,292.700012,288.850006,292.380005,287.486847,22718400
2020-11-20,292.299988,293.070007,290.290009,290.380005,285.520294,25907300
2020-11-23,291.410004,292.75,288.070007,290.390015,285.530182,26875600
2020-11-24,291.48999,294.980011,289.630005,294.470001,289.541779,24516800
2020-11-25,295.570007,296.940002,294.589996,296.279999,291.321564,23326800
2020-11-27,298.309998,300.170013,297.899994,299.01001,294.00592,17163100
2020-11-30,299.339996,299.970001,294.779999,299.619995,294.605713,27836200
2020-12-01,301.970001,305.140015,300.829987,303.459991,298.381409,27521300
2020-12-02,302.25,304.200012,300.350006,303.850006,298.764893,23620000
2020-12-03,304.170013,305.880005,303.529999,304.279999,299.187683,22828700
2020-12-04,304.329987,305.670013,303.630005,305.519989,300.406921,19332100
2020-12-07,305.709991,307.630005,305.519989,307.25,302.107971,20851000
2020-12-08,306.76001,308.600006,304.950012,308.290009,303.130524,18341500
2020-12-09,308.070007,308.359985,300.209991,301.309998,296.267426,48839300
2020-12-10,299.209991,303.679993,298.089996,302.519989,297.457092,27519500
2020-12-11,300.809998,301.980011,298.470001,301.850006,296.798309,26760400
2020-12-14,303.079987,306.049988,303.01001,304.040009,298.951721,28804800
2020-12-15,306.369995,307.290009,304.109985,307.290009,302.147308,25709000
2020-12-16,307.700012,309.790009,306.619995,308.980011,303.809021,25461900
2020-12-17,310.630005,311.23999,309.390015,311,305.795197,23730500
2020-12-18,311.660004,311.980011,307.609985,310.059998,304.870972,41173400
2020-12-21,306.459991,309.470001,303.600006,308.920013,304.300598,37095500
2020-12-22,309.850006,310.709991,306.850006,309.76001,305.128052,26176300
2020-12-23,309.809998,310.179993,308.040009,308.200012,303.59137,21201300
2020-12-24,308.470001,310.019989,308.390015,309.559998,304.931,16785000
2020-12-28,312.25,313.170013,310.359985,312.679993,308.004364,22497700
2020-12-29,314.049988,314.690002,312.029999,312.959991,308.280151,25871900
2020-12-30,314.160004,314.48999,312.329987,312.970001,308.290009,18138100
2020-12-31,312.869995,314.23999,311.76001,313.73999,309.048523,21611400
2021-01-04,315.109985,315.290009,305.179993,309.309998,304.684784,45305900
2021-01-05,308.290009,312.140015,308.290009,311.859985,307.196594,29323400
2021-01-06,307,311.880005,305.980011,307.540009,302.941284,52809600
2021-01-07,310.279999,315.839996,310.25,314.980011,310.27002,30394800
2021-01-08,317.339996,319.390015,315.079987,319.029999,314.25943,33955800
2021-01-11,315.980011,317.190002,313.75,314.420013,309.718353,32746400
2021-01-12,314.459991,315.579987,311.200012,313.920013,309.22583,29266800
2021-01-13,314.190002,316.859985,313.570007,316.040009,311.314148,22898400
2021-01-14,316.5,317.529999,313.859985,314.350006,309.649414,23500100
2021-01-15,314.130005,315.119995,310.579987,311.859985,307.196594,35118700
2021-01-19,314.25,316.929993,313.119995,316.410004,311.678589,24537000
2021-01-20,320.140015,324.73999,316.51001,323.769989,318.928528,30728100
2021-01-21,325.149994,327.130005,323.730011,326.359985,321.479767,25130600
2021-01-22,325.290009,326.459991,324.709991,325.420013,320.553864,21609400
2021-01-25,328.910004,330.320007,321.410004,328.109985,323.203644,39080600
2021-01-26,328.850006,329.76001,327.220001,328.589996,323.676483,25498100
2021-01-27,326.26001,326.269989,317.359985,319.429993,314.653412,55264000
2021-01-28,320.670013,326.420013,320.029999,321.320007,316.515198,42836300
2021-01-29,319.579987,320.720001,312.76001,314.559998,309.856232,55259000
2021-02-01,318.109985,323.540009,316.019989,322.420013,317.598755,35646000
2021-02-02,325.480011,328.869995,325.309998,327.679993,322.78006,33930800
2021-02-03,329.820007,330.200012,326.320007,326.380005,321.499512,24824500
2021-02-04,327.820007,330.329987,326.459991,330.23999,325.301758,22350900
2021-02-05,331.220001,332.399994,329.529999,331.359985,326.404999,22732000
2021-02-08,333.100006,333.73999,331.410004,333.579987,328.591797,20462800
2021-02-09,332.619995,334.809998,332.609985,333.51001,328.522949,17597500
2021-02-10,334.98999,335.459991,329.5,332.75,327.774231,28068700
2021-02-11,334.329987,335,332.119995,334.579987,329.576935,22046100
2021-02-12,333.709991,336.619995,332.630005,336.450012,331.418915,20346800
2021-02-16,337.269989,338.190002,334.339996,335.540009,330.522552,27080800
2021-02-17,332.470001,335.660004,330.170013,333.929993,328.936615,31360300
2021-02-18,330.230011,333.869995,328.359985,332.470001,327.498444,32236200
2021-02-19,333.859985,333.98999,329.970001,331.019989,326.07016,39157700
2021-02-22,326.5,327.799988,322.230011,322.440002,317.618439,47256900
2021-02-23,317,323.200012,311,321.480011,316.672821,97241900
2021-02-24,318.73999,324.450012,315.959991,324.130005,319.283173,58206300
2021-02-25,321.390015,324.029999,311.23999,312.829987,308.15213,110182600
2021-02-26,315.850006,319.109985,310.880005,314.140015,309.442535,104739800
2021-03-01,319.269989,323.940002,317.940002,323.589996,318.751221,49164500
2021-03-02,324.25,324.329987,318.140015,318.399994,313.638824,48370000
2021-03-03,317.269989,318.23999,309.100006,309.160004,304.536987,86301100
2021-03-04,308.779999,312.040009,300.109985,304.100006,299.552704,139131600
2021-03-05,306.799988,309.609985,297.450012,308.679993,304.064178,121523700
2021-03-08,308.119995,310.059998,299.51001,299.940002,295.454895,88409800
2021-03-09,307.470001,313.730011,306.920013,311.769989,307.107941,80391100
2021-03-10,316.160004,316.470001,310.170013,310.880005,306.231293,76798100
2021-03-11,315.769989,319.859985,314.850006,318.040009,313.284241,53484800
2021-03-12,313.859985,318.230011,311.390015,315.459991,310.742767,69315600
2021-03-15,315.790009,319,314.100006,318.829987,314.062378,42955700
2021-03-16,321.089996,324.200012,319.100006,320.579987,315.786255,54925900
2021-03-17,317.450012,323.850006,315.679993,321.899994,317.086487,78258700
2021-03-18,316.869995,317.880005,311.570007,312.040009,307.373932,82718100
2021-03-19,311.869995,314.730011,309.660004,313.140015,308.45752,78446200
2021-03-22,315.209991,320.73999,315.209991,318.609985,314.242065,56194800
2021-03-23,319.730011,321.089996,316.380005,317.220001,312.871185,53455400
2021-03-24,318.630005,318.670013,311.720001,311.869995,307.594452,64803700
2021-03-25,309.970001,312.890015,307.390015,311.329987,307.061829,78729000
2021-03-26,311.109985,316.329987,309.670013,316,311.667847,63519600
2021-03-29,315.450012,316.98999,312.470001,315.910004,311.579132,54608000
2021-03-30,313.890015,314.910004,311.540009,314.320007,310.010864,44635700
2021-03-31,316.160004,320.73999,315.809998,319.130005,314.754944,55032500
2021-04-01,323.070007,324.709991,322.809998,324.570007,320.120392,55685600
2021-04-05,327.130005,331.839996,326.880005,331.049988,326.511566,42172500
2021-04-06,330.730011,332.829987,330.019989,330.820007,326.284729,33537200
2021-04-07,330.329987,332.480011,329.369995,331.619995,327.07373,32046400
2021-04-08,334.559998,335.269989,333.73999,335.079987,330.486267,29940800
2021-04-09,333.679993,337.320007,332.920013,337.109985,332.488434,36664900
2021-04-12,336.040009,337.100006,334.730011,336.670013,332.054504,25833000
2021-04-13,338.23999,341.079987,338.019989,340.600006,335.930634,30374000
2021-04-14,340.850006,340.980011,335.670013,336.51001,331.896698,42564300
2021-04-15,339.470001,342.01001,336.220001,341.609985,336.926758,36342800
2021-04-16,342.149994,342.230011,340.079987,342.01001,337.321289,40860100
2021-04-19,340.390015,341.579987,336.899994,338.880005,334.234222,34533100
2021-04-20,338.200012,339.519989,334.380005,336.410004,331.798065,38081800
2021-04-21,335.089996,339.480011,333.970001,339.290009,334.638611,36598100
2021-04-22,338.890015,339.899994,334.01001,335.200012,330.604614,45936100
2021-04-23,335.850006,340.769989,335.850006,339.420013,334.766785,36381900
2021-04-26,339.670013,341.920013,338.899994,341.630005,336.946472,30812000
2021-04-27,341.929993,342.149994,339.170013,340.149994,335.486816,33187200
2021-04-28,339.809998,340.850006,338.329987,339,334.35257,33615700
2021-04-29,342.369995,342.799988,336.899994,340.220001,335.555786,37708900
2021-04-30,337.700012,340.26001,337.049988,337.98999,333.356415,38263400
2021-05-03,339.230011,340,335.730011,336.190002,331.581024,29729700
2021-05-04,333.559998,333.890015,326.209991,330.140015,325.614014,65147000
2021-05-05,332.25,333.140015,328.230011,329.029999,324.519196,46219300
2021-05-06,328.76001,331.670013,326.450012,331.51001,326.965302,46814300
2021-05-07,334.369995,336.649994,331.690002,334.200012,329.618378,53324500
2021-05-10,332.779999,332.959991,325.549988,325.76001,321.294098,60700500
2021-05-11,319.700012,326.130005,319.019989,325.309998,320.85025,71963600
2021-05-12,320.230011,322.619995,316,316.890015,312.545654,91164900
2021-05-13,319.920013,322.399994,316.899994,319.339996,314.962097,69877800
2021-05-14,322.600006,327.329987,322.079987,326.390015,321.915497,44370000
2021-05-17,324.630005,326.369995,321.450012,324.410004,319.962585,39395000
2021-05-18,325.390015,326.649994,321.940002,322.220001,317.802643,36528500
2021-05-19,316.660004,322.899994,316.299988,322.589996,318.167511,66319100
2021-05-20,324.119995,329.709991,323.890015,328.829987,324.32196,46466100
2021-05-21,330.429993,330.859985,326.640015,327.01001,322.526917,50330400
2021-05-24,329.369995,333.670013,326.899994,332.51001,327.951538,32475800
2021-05-25,334.070007,334.809998,331.76001,332.970001,328.405243,31280300
2021-05-26,333.660004,334.609985,332.950012,334.130005,329.549347,25444900
2021-05-27,333.670013,334.540009,332.670013,332.880005,328.316437,27931700
2021-05-28,334.119995,335.570007,333.600006,333.929993,329.352051,29927400
2021-06-01,335.299988,335.790009,331.429993,332.820007,328.257263,31145400
2021-06-02,333.25,334.339996,331.700012,333.470001,328.898315,22047900
2021-06-03,330.549988,331.859985,328.279999,330,325.475922,37057800
2021-06-04,331.850006,336.059998,331.779999,335.600006,330.999146,38736500
2021-06-07,335.049988,336.660004,334.339996,336.600006,331.985443,32611900
2021-06-08,338.399994,339.290009,335.029999,336.76001,332.14328,27282800
2021-06-09,338.170013,338.970001,336.649994,336.839996,332.222168,21485300
2021-06-10,337.190002,340.459991,336.730011,340.350006,335.68399,33702100
2021-06-11,340.359985,341.25,339.690002,341.23999,336.561829,21222800
2021-06-14,341.679993,344.519989,340.459991,344.51001,339.787018,27827700
2021-06-15,344.149994,344.470001,341.519989,342.26001,337.567841,35963800
2021-06-16,342.73999,343.839996,337.450012,341.01001,336.335022,55399500
2021-06-17,339.970001,346.380005,339.920013,345.339996,340.605652,59722700
2021-06-18,343.630005,344.809998,341.859985,342.630005,337.9328,55414900
2021-06-21,342.429993,344.690002,340.149994,344.359985,340.033051,32992600
2021-06-22,344.149994,348.029999,343.839996,347.570007,343.202759,28941600
2021-06-23,347.51001,348.920013,346.880005,347.73999,343.370575,27188500
2021-06-24,349.730011,351.459991,349.170013,349.890015,345.493591,32581600
2021-06-25,350.470001,350.720001,348.839996,349.459991,345.069,28682800
2021-06-28,350.779999,353.850006,350.720001,353.709991,349.265564,39130300
2021-06-29,353.529999,355.019989,352.670013,354.98999,350.52951,29426000
2021-06-30,354.829987,355.230011,353.829987,354.429993,349.976471,32724000
2021-07-01,354.070007,355.089996,352.679993,354.570007,350.114777,29290000
2021-07-02,356.519989,358.970001,356.279999,358.640015,354.133575,32727200
2021-07-06,359.26001,360.480011,356.48999,360.190002,355.664154,38842400
2021-07-07,362.450012,362.76001,358.940002,360.950012,356.414581,35265200
2021-07-08,355.73999,359.649994,354.420013,358.769989,354.261993,50890000
2021-07-09,358.170013,361.5,357.570007,361.01001,356.473846,35184500
2021-07-12,362.450012,362.890015,360.829987,362.420013,357.86615,25717700
2021-07-13,362.029999,365.470001,361.540009,362.420013,357.86615,39723000
2021-07-14,364.829987,365.48999,362.220001,363.070007,358.507965,35336400
2021-07-15,362.980011,363.190002,358.459991,360.519989,355.98999,53391600
2021-07-16,361.399994,362.410004,357.23999,357.600006,353.106689,47262000
2021-07-19,354.049988,355.179993,352.040009,354.670013,350.213531,64404600
2021-07-20,355.630005,360.279999,353.799988,358.790009,354.281769,42183700
2021-07-21,358.350006,361.559998,358.119995,361.559998,357.016907,30259900
2021-07-22,361.769989,363.959991,361.769989,363.950012,359.376953,30252200
2021-07-23,365.309998,368.48999,363.920013,368.200012,363.573547,31960800
2021-07-26,367.48999,368.890015,366.600006,368.48999,363.859894,28438100
2021-07-27,368.220001,368.220001,360.160004,364.429993,359.850861,57933100
2021-07-28,365.600006,367.450012,363.23999,365.829987,361.233215,42066200
2021-07-29,365.25,367.679993,365.25,366.480011,361.875153,25672500
2021-07-30,362.440002,365.170013,362.410004,364.570007,359.989105,36484600
2021-08-02,366.279999,366.880005,363.869995,364.600006,360.018768,27334100
2021-08-03,365.279999,366.929993,362,366.809998,362.200958,35558500
2021-08-04,366.769989,368.320007,365.630005,367.339996,362.724274,29602200
2021-08-05,368.179993,369.910004,367.450012,369.670013,365.025055,21443900
2021-08-06,368.369995,369.369995,366.910004,368.049988,363.425354,33332100
2021-08-09,368.519989,369.269989,367.390015,368.730011,364.096863,25960200
2021-08-10,369.26001,369.559998,365.619995,366.839996,362.230591,35130800
2021-08-11,368.140015,368.649994,364.839996,366.209991,361.608521,34249800
2021-08-12,365.690002,367.899994,364.299988,367.529999,362.911896,25969200
2021-08-13,367.890015,369.160004,367.380005,368.820007,364.185699,19336200
2021-08-16,367.670013,369.019989,363.700012,368.980011,364.343689,34856900
2021-08-17,366.149994,367.149994,363.230011,365.730011,361.134583,44793900
2021-08-18,365.179993,366.619995,361.869995,362.209991,357.658783,38541900
2021-08-19,360.220001,365.679993,359.959991,363.959991,359.38678,48499400
2021-08-20,365.059998,368.140015,364.73999,367.730011,363.109375,39486000
2021-08-23,368.799988,373.940002,368.790009,373.230011,368.540344,34034700
2021-08-24,373.839996,374.98999,373.359985,374.369995,369.665955,21732900
2021-08-25,374.630005,375.390015,373.859985,374.799988,370.090576,20441900
2021-08-26,373.920013,374.619995,371.970001,372.420013,367.740509,29133300
2021-08-27,373.070007,376.559998,372.570007,376.040009,371.315002,27104700
2021-08-30,376.850006,380.76001,376.829987,380.26001,375.481964,27295700
2021-08-31,380.51001,380.579987,378.359985,379.950012,375.175842,29628200
2021-09-01,381.040009,382.709991,380.369995,380.579987,375.797943,28138300
2021-09-02,381.970001,382.309998,379.149994,380.399994,375.620209,25453400
2021-09-03,379.220001,381.980011,379.200012,381.570007,376.775513,24605400
2021-09-07,381.679993,382.779999,380.48999,382.109985,377.308685,23970200
2021-09-08,381.929993,381.929993,378.450012,380.779999,375.995392,32949200
2021-09-09,381.01001,382.149994,379.220001,379.470001,374.701874,29399000
2021-09-10,381.230011,381.970001,376.25,376.589996,371.858063,40249400
2021-09-13,378.98999,379.429993,374.220001,376.329987,371.601257,48741800
2021-09-14,377.859985,378.609985,374.279999,375.26001,370.54483,41826600
2021-09-15,375.730011,378.410004,373.369995,378.049988,373.299713,34097900
2021-09-16,376.679993,378.899994,374.700012,378.309998,373.556427,35193100
2021-09-17,377.820007,377.869995,372.76001,373.829987,369.132721,60912300
2021-09-20,367.459991,369.25,360.929993,365.700012,361.505219,76203200
2021-09-21,367.579987,368.809998,364.98999,366.149994,361.950073,41927500
2021-09-22,367.089996,371.070007,365.959991,369.570007,365.330902,46972900
2021-09-23,370.76001,374.040009,370.100006,372.980011,368.701752,44652000
2021-09-24,370.649994,373.76001,370.269989,373.329987,369.04776,36056800
2021-09-27,370.200012,371.25,367.730011,370.350006,366.101898,43338100
2021-09-28,365.670013,370.299988,359.350006,359.869995,355.742126,97701600
2021-09-29,361.170013,363.369995,358.640015,359.279999,355.158936,58076600
2021-09-30,360.970001,362.679993,357.100006,357.959991,353.854065,61384600
2021-10-01,358.600006,361.25,354.380005,360.179993,356.048523,56375500
2021-10-04,358.519989,358.859985,350.320007,352.619995,348.575287,76766000
2021-10-05,353.709991,359.690002,353.480011,357.380005,353.280731,47232900
2021-10-06,354.079987,359.950012,353.149994,359.670013,355.544434,56806500
2021-10-07,362.799988,365.690002,362.25,362.970001,358.806549,39411200
2021-10-08,364.079987,364.320007,360.609985,361.160004,357.017365,41822300
2021-10-11,359.579987,363.200012,358.299988,358.390015,354.279144,34847200
2021-10-12,359.880005,360.329987,356.480011,357.140015,353.043457,43905100
2021-10-13,359.51001,360.690002,357.429993,360,355.870636,40120800
2021-10-14,363.690002,366.850006,363.01001,366.630005,362.424622,43433900
2021-10-15,367.880005,369.059998,366.820007,368.940002,364.708099,40419900
2021-10-18,367.609985,372.869995,366.98999,372.649994,368.375519,34513500
2021-10-19,373.75,375.519989,372.700012,375.470001,371.163208,29091000
2021-10-20,375.940002,376.570007,373.459991,374.980011,370.678833,31390300
2021-10-21,374.160004,377.470001,373.850006,377.269989,372.942535,25469300
2021-10-22,375.980011,376.970001,372.390015,374.100006,369.80896,36275800
2021-10-25,375.559998,378.869995,373.559998,377.929993,373.595032,32597800
2021-10-26,380.230011,382.709991,377.910004,379.119995,374.771332,47191300
2021-10-27,379.579987,383.149994,379.309998,380,375.641266,45760500
2021-10-28,381.950012,384.480011,381.160004,384.220001,379.812866,38007000
2021-10-29,381.059998,386.279999,380.700012,386.109985,381.681152,37310100
2021-11-01,386.559998,387.559998,384.420013,387.429993,382.985992,30765300
2021-11-02,386.799988,389.540009,386.75,389.049988,384.587402,25135300
2021-11-03,389.549988,393.609985,388.480011,393.179993,388.670105,33748900
2021-11-04,394.480011,399.200012,393.920013,398.220001,393.652252,40265300
2021-11-05,400.040009,400.98999,397.160004,398.600006,394.027893,43383800
2021-11-08,398.570007,399.619995,397.399994,398.059998,393.49408,29256300
2021-11-09,399.160004,399.570007,393.920013,395.320007,390.785522,50490700
2021-11-10,392.470001,395.359985,387.529999,389.51001,385.042206,54937400
2021-11-11,392.570007,392.75,390.23999,390.589996,386.109711,32243000
2021-11-12,391.769989,395.25,390.130005,394.700012,390.172638,34730600
2021-11-15,395.910004,396.23999,392.100006,394.609985,390.083649,33716900
2021-11-16,393.859985,397.929993,393.660004,397.420013,392.86142,27872900
2021-11-17,397.75,399.720001,396.640015,397.630005,393.069031,28703300
2021-11-18,399.730011,402.269989,397.450012,401.75,397.141754,45721500
2021-11-19,403.429993,405.299988,402.579987,403.98999,399.356049,45191700
2021-11-22,405.570007,408.709991,399.190002,399.299988,394.719849,61715400
2021-11-23,398.109985,400.230011,392.920013,397.480011,392.920776,70098700
2021-11-24,394.929993,399.049988,392.540009,398.76001,394.186096,46954400
2021-11-26,396.109985,397.540009,389.769989,391.200012,386.712799,51533300
2021-11-29,395.890015,400.730011,395.140015,399.690002,395.105377,54447100
2021-11-30,398.779999,401.190002,391.75,393.820007,389.302734,81332700
2021-12-01,398.279999,400.480011,386.640015,387.119995,382.679565,77766500
2021-12-02,385.799988,391.73999,384.339996,389.910004,385.437531,84416600
2021-12-03,391.309998,392.339996,378.899994,383.130005,378.735321,105349100
2021-12-06,383.630005,387.600006,379.299988,386.200012,381.770111,67588800
2021-12-07,393.029999,398.459991,392.98999,397.829987,393.266693,56005300
2021-12-08,398.170013,399.820007,396.220001,399.609985,395.026306,39204000
2021-12-09,398.350006,400.200012,393.529999,393.730011,389.213776,49973700
2021-12-10,396.619995,398.279999,393.359985,398.01001,393.444641,52545800
2021-12-13,398,398.329987,391.880005,392.26001,387.76062,50166400
2021-12-14,387.299988,390.089996,383.630005,388.200012,383.747192,75199200
2021-12-15,387.940002,397.420013,383.880005,397.049988,392.495667,73858000
2021-12-16,398.040009,398.480011,385.209991,386.839996,382.402802,82591400
2021-12-17,383.329987,389.190002,381.769989,384.910004,380.494873,80492500
2021-12-20,379.570007,381.5,377.470001,380.690002,376.803986,65336800
2021-12-21,384.049988,389.529999,380.200012,389.209991,385.236969,48899500
2021-12-22,388.910004,394.160004,388.230011,393.950012,389.928589,37042200
2021-12-23,394.309998,398.429993,394.140015,396.920013,392.868286,29595500
2021-12-27,398.25,403.480011,398.220001,403.480011,399.361359,32820700
2021-12-28,404.399994,404.579987,400.709991,401.609985,397.510376,33113700
2021-12-29,401.75,403.049988,399.109985,401.549988,397.451019,32248500
2021-12-30,401.329987,403.570007,399.75,400.350006,396.263275,23850100
2021-12-31,399.660004,401.059998,397.339996,397.850006,393.788849,34752900
2022-01-03,399.049988,401.940002,396.880005,401.679993,397.579681,40575900
2022-01-04,402.23999,402.279999,393.290009,396.470001,392.422852,58027200
2022-01-05,394.73999,395.890015,384.029999,384.290009,380.367249,75739800
2022-01-06,382.420013,387.350006,380.130005,384.019989,380.099945,70814300
2022-01-07,384.029999,385.76001,378.040009,379.859985,375.982422,72652300
2022-01-10,374.820007,380.640015,369.309998,380.109985,376.229889,91770500
2022-01-11,379.359985,385.98999,377.220001,385.820007,381.881592,68295700
2022-01-12,388.459991,390.200012,385.01001,387.350006,383.395996,54576400
2022-01-13,388.769989,389.470001,376.700012,377.660004,373.804901,77994000
2022-01-14,375.070007,380.350006,374.859985,380.01001,376.130951,80121200
2022-01-18,374.040009,376.220001,369.769989,370.549988,366.767456,75450900
2022-01-19,372.149994,374.690002,366.209991,366.480011,362.739044,81791500
2022-01-20,369.790009,373.869995,361.170013,361.720001,358.027588,88610700
2022-01-21,359.470001,362.179993,351.399994,351.690002,348.100006,143388900
2022-01-24,345.910004,353.980011,334.149994,353.299988,349.693512,198685800
2022-01-25,346.670013,351.029999,341.679993,345.109985,341.587158,124398400
2022-01-26,352.910004,356.880005,340.779999,344.570007,341.052673,146559500
2022-01-27,349.399994,351.269989,340.049988,341.100006,337.618103,95255700
2022-01-28,343.029999,352.019989,337.950012,351.799988,348.208862,108167900
2022-01-31,353.200012,363.649994,351.519989,363.049988,359.344055,94326400
2022-02-01,364.429993,366.190002,359.140015,365.519989,361.788788,74433000
2022-02-02,369.76001,370.100006,364.290009,368.48999,364.728516,78777100
2022-02-03,358.529999,361.929993,352.459991,353.549988,349.94104,95384800
2022-02-04,354.079987,361.399994,351.970001,358.01001,354.355469,86318300
2022-02-07,358.619995,361.049988,353.839996,355.130005,351.504883,58198100
2022-02-08,353.959991,360.23999,352.799988,359.119995,355.454163,64720900
2022-02-09,363.76001,366.809998,362.119995,366.730011,362.986481,55766400
2022-02-10,359.519989,366.48999,356.540009,358.429993,354.77124,112468500
2022-02-11,358.429993,360.070007,345.799988,347.059998,343.517273,101569100
2022-02-14,346.48999,350.980011,343.890015,347.48999,343.942841,80254400
